x1,x2
48 94 34 76 59 83 84 10 25 58 46 70 79 71 83 26 47 36 12 79 ,0.0
83 61 5 44 28 25 75 54 86 74 80 88 83 84 10 25 ,0.0
29 27 90 52 34 27 90 62 82 39 44 40 67 ,0.0
94 34 56 6 64 12 33 32 39 91 26 33 83 26 47 55 21 63 87 ,0.0
35 47 55 72 60 45 85 67 5 65 97 72 60 8 ,0.0
88 75 14 74 52 11 51 53 93 84 10 25 83 26 47 55 64 96 37 59 83 ,0.0
63 70 36 55 73 89 74 38 8 99 54 20 79 31 ,0.0
71 83 84 10 29 27 90 52 11 29 5 44 28 49 28 25 75 42 ,0.0
15 85 18 34 56 33 32 95 85 18 34 56 22 55 73 6 76 59 83 ,0.0
39 1 99 18 48 94 34 14 74 25 83 26 47 36 60 67 21 62 ,0.0
76 59 83 84 74 38 37 59 83 26 47 35 16 12 79 38 8 99 ,0.0
83 26 47 36 12 33 83 26 47 35 82 ,0.0
39 19 79 38 8 33 32 39 19 90 39 19 24 69 84 10 25 83 84 74 93 ,0.0
89 67 71 20 79 81 45 85 38 37 14 74 52 11 65 83 26 47 52 11 29 ,0.0
79 38 37 14 74 80 44 28 32 95 34 56 22 55 73 89 74 93 ,0.0
69 60 47 35 98 10 25 58 30 29 27 88 ,0.0
76 48 94 34 27 17 89 67 71 77 33 83 26 33 15 56 86 71 ,0.0
10 25 83 85 57 55 51 93 84 74 80 44 9 19 17 89 67 21 63 ,0.0
58 46 16 12 79 71 77 99 48 94 46 61 2 34 9 19 24 69 ,0.0
52 86 71 77 33 32 95 87 85 38 92 6 76 59 83 26 47 55 ,0.0
25 75 14 74 93 40 4 69 65 44 9 19 82 85 67 ,0.0
45 30 81 21 55 64 12 79 31 17 89 67 ,0.0
4 69 60 8 99 89 67 64 12 33 32 95 84 10 39 1 52 34 76 48 8 ,0.0
45 30 81 45 30 81 22 45 11 51 43 39 1 10 25 ,0.0
3 51 43 44 9 58 8 99 15 3 29 59 83 84 96 63 87 4 5 65 83 ,0.0
14 74 15 91 73 72 5 65 97 42 21 76 59 80 60 45 ,0.0
11 29 1 10 25 58 8 99 93 40 32 50 59 83 84 ,0.0
67 64 96 37 14 65 83 26 47 35 21 63 2 ,0.0
52 86 44 40 37 59 83 26 33 15 3 51 53 ,0.0
4 5 34 76 59 10 61 86 71 83 84 74 25 29 95 87 54 20 96 63 ,0.0
32 39 1 77 33 15 73 85 57 10 25 75 42 21 63 2 34 27 23 37 59 ,0.0
4 69 60 45 30 81 45 30 81 21 63 87 92 32 39 10 25 15 ,0.0
86 44 68 52 11 65 83 26 47 52 34 56 86 44 ,0.0
71 77 33 15 98 10 74 38 37 59 83 84 19 24 14 97 ,0.0
89 67 64 12 33 15 3 29 67 21 55 73 72 100 13 96 84 10 61 ,0.0
63 99 18 41 76 48 8 33 83 62 33 15 53 93 ,0.0
4 5 65 60 67 64 96 8 33 32 39 93 84 ,0.0
45 85 67 71 83 26 33 15 3 29 5 ,0.0
84 10 25 15 98 92 32 95 29 96 37 14 ,0.0
99 54 24 14 65 3 18 34 56 6 64 12 33 83 26 47 ,0.0
37 59 10 25 58 8 99 93 40 37 14 74 25 83 26 33 83 ,0.0
10 25 58 46 61 86 74 15 28 32 50 76 59 83 26 47 52 79 38 8 ,0.0
53 58 46 33 32 95 34 76 59 83 8 1 99 93 84 96 ,0.0
68 19 79 7 61 5 44 9 31 54 24 52 86 74 52 11 29 27 90 52 ,0.0
27 51 59 83 71 83 84 96 63 99 17 89 67 64 96 84 96 37 14 ,0.0
19 17 89 74 52 86 71 83 61 86 71 77 4 69 60 ,0.0
62 82 85 38 8 33 15 53 93 55 72 5 65 60 8 99 ,0.0
63 99 54 20 31 17 14 65 60 45 85 ,0.0
10 25 15 28 32 95 85 67 21 62 82 39 44 40 32 39 91 39 ,0.0
3 10 25 83 26 47 55 11 20 74 93 40 32 50 59 83 84 74 ,0.0
48 94 14 65 83 84 74 25 83 26 33 15 53 88 ,0.0
17 89 74 93 84 10 25 15 98 92 32 39 91 8 84 74 15 3 ,0.0
40 4 69 60 8 99 17 89 67 21 63 99 89 74 15 98 92 68 ,0.0
63 2 99 35 8 99 93 2 82 39 19 82 ,0.0
52 11 20 31 17 14 65 97 59 83 26 47 52 11 65 ,0.0
61 4 10 25 75 53 78 15 56 6 76 59 20 79 7 44 9 31 ,0.0
84 74 80 91 73 10 25 15 3 34 56 12 79 38 ,0.0
93 84 23 37 14 74 38 8 33 32 39 48 94 4 10 25 15 ,0.0
99 89 74 93 84 74 52 11 29 1 99 93 96 ,0.0
60 8 62 82 60 45 85 67 64 12 33 15 85 57 77 31 54 20 4 ,0.0
90 62 33 15 3 51 67 21 55 18 34 14 74 25 83 ,0.0
92 32 39 19 90 62 82 39 1 52 11 65 83 26 47 55 ,0.0
24 52 11 65 83 84 10 25 7 88 4 5 89 74 ,0.0
39 19 82 39 19 24 14 65 74 13 47 35 21 62 82 ,0.0
68 19 17 89 67 71 83 26 47 35 21 55 64 ,0.0
3 10 39 10 25 75 68 52 11 65 83 ,0.0
53 58 32 39 19 24 27 17 89 67 64 ,0.0
32 39 95 34 56 61 86 79 31 88 75 42 21 ,0.0
6 76 59 83 84 10 25 15 56 12 33 32 ,0.0
77 4 69 84 10 25 83 84 10 61 4 69 60 54 41 ,0.0
30 85 18 34 76 48 94 14 97 22 13 96 84 96 63 57 77 ,0.0
33 83 26 47 55 64 96 8 99 35 21 55 72 5 ,0.0
27 31 17 89 67 21 55 18 34 56 6 76 48 94 46 16 ,0.0
25 83 36 52 86 70 79 38 37 59 83 ,0.0
60 45 30 81 21 55 21 55 21 63 87 85 38 37 14 97 41 36 60 45 ,0.0
24 27 90 62 82 33 15 91 26 33 15 98 10 25 15 73 89 67 21 62 ,0.0
52 11 29 43 68 52 11 29 50 38 37 13 ,0.0
21 76 59 83 42 10 25 75 53 51 43 11 29 59 83 ,0.0
54 20 4 5 65 97 42 46 61 4 10 25 15 91 39 48 94 14 74 38 90 ,0.0
99 15 3 51 53 5 89 74 52 11 65 97 42 87 92 6 ,0.0
5 44 40 67 21 76 59 83 26 33 83 84 10 87 85 18 41 36 ,0.0
76 59 36 55 21 55 64 12 1 52 34 10 25 ,0.0
24 69 65 3 29 27 90 52 11 29 50 74 38 9 58 46 70 84 ,0.0
31 17 89 67 21 76 59 10 25 58 8 99 48 94 46 70 ,0.0
68 19 17 14 74 80 60 67 64 12 1 52 ,0.0
72 60 45 30 81 21 55 51 33 83 26 47 ,0.0
81 21 55 76 59 10 39 1 99 35 21 76 59 83 84 10 25 75 40 ,0.0
10 25 83 26 47 92 32 95 84 10 25 7 5 44 9 19 90 35 21 55 ,0.0
58 30 81 45 11 51 35 21 63 70 36 60 8 33 32 39 19 24 ,0.0
22 13 39 44 28 25 83 84 74 15 30 1 52 48 8 99 93 84 96 37 ,0.0
33 15 98 92 51 81 45 30 25 58 8 33 15 98 92 68 19 82 85 18 ,0.0
84 96 8 99 17 14 74 93 84 10 25 75 ,0.0
24 27 17 14 97 67 21 63 99 54 20 79 38 8 99 18 41 ,0.0
22 15 98 78 54 86 71 63 99 54 20 60 54 41 39 94 46 70 ,0.0
84 10 25 83 26 33 83 84 10 25 83 84 23 37 13 39 91 ,0.0
28 25 15 30 81 22 55 51 24 9 19 90 21 ,0.0
65 30 67 71 83 26 47 52 11 29 1 52 11 51 43 ,0.0
1 24 69 60 67 64 12 79 31 17 89 ,0.0
67 21 55 73 85 67 97 22 15 98 92 32 39 94 ,0.0
90 35 21 63 70 79 7 88 7 88 7 61 5 65 83 84 10 94 4 ,0.0
84 10 25 14 97 41 61 48 94 46 70 79 31 54 92 68 19 24 52 11 51 ,0.0
55 21 76 59 83 84 96 37 13 47 35 ,0.0
68 52 34 56 12 79 38 37 14 74 80 60 45 85 18 34 56 12 33 ,0.0
56 86 71 83 84 96 84 96 63 57 77 82 ,0.0
21 63 57 10 39 1 99 15 3 34 94 ,0.0
33 83 100 13 96 37 13 15 30 1 52 86 79 38 37 24 14 74 ,0.0
99 18 34 92 68 19 24 69 60 8 99 93 84 10 25 83 26 33 83 ,0.0
60 45 85 57 10 25 58 46 70 36 16 12 79 ,0.0
10 25 58 32 39 48 94 14 74 38 37 24 69 22 13 96 ,0.0
42 87 21 55 11 65 83 84 10 61 86 74 15 91 73 ,0.0
37 59 83 25 15 74 15 98 10 25 83 84 39 10 ,0.0
82 85 67 21 76 59 83 84 10 25 58 46 ,0.0
15 56 33 83 26 47 52 11 65 60 45 30 81 21 55 21 ,0.0
28 25 75 40 37 59 83 26 33 15 28 25 ,0.0
67 64 12 1 77 99 89 74 93 96 63 2 99 ,0.0
5 75 54 20 79 17 30 92 68 52 11 ,0.0
37 59 83 26 33 83 84 74 93 96 8 99 17 14 74 ,0.0
76 59 83 84 74 80 20 79 38 37 59 83 26 47 ,0.0
4 84 74 52 11 65 97 22 55 21 63 2 99 93 96 63 70 ,0.0
8 62 33 32 39 91 42 39 19 24 14 74 25 ,0.0
60 45 85 61 48 94 46 61 4 69 65 83 84 10 25 75 40 37 ,0.0
32 39 19 82 39 94 4 10 39 19 17 89 67 64 12 33 32 ,0.0
28 25 75 68 52 86 71 83 86 71 77 31 54 20 ,0.0
31 88 34 97 72 100 97 59 83 84 74 15 53 ,0.0
35 21 55 73 72 10 20 31 51 35 21 63 99 89 67 21 ,0.0
83 26 47 55 21 55 18 34 76 59 83 ,0.0
90 52 86 79 38 37 14 65 97 95 45 30 42 39 94 46 61 ,0.0
52 86 44 28 25 15 56 12 33 72 60 8 99 15 91 8 99 ,0.0
48 94 4 10 25 58 46 33 15 56 86 71 83 26 ,0.0
96 63 70 36 55 51 67 21 76 59 83 ,0.0
21 63 70 84 74 93 40 32 39 10 25 83 84 10 25 75 53 ,0.0
34 14 65 97 42 10 80 20 31 17 89 74 93 96 37 14 74 25 75 54 24 ,0.0
29 59 83 26 47 35 21 76 59 10 25 15 30 50 46 61 ,0.0
56 6 17 14 74 93 96 63 87 92 50 59 83 84 ,0.0
93 84 27 90 52 11 29 59 37 13 98 10 25 15 30 ,0.0
28 25 58 8 32 39 91 73 85 67 21 55 76 59 83 84 ,0.0
50 81 45 30 81 45 85 67 21 63 87 78 48 94 34 76 ,0.0
92 32 95 29 10 25 58 8 33 32 95 45 30 81 21 ,0.0
84 10 25 15 56 6 76 59 87 78 48 94 ,0.0
5 65 83 61 86 71 83 26 47 52 86 74 93 ,0.0
12 33 83 84 10 25 75 54 20 60 45 85 45 85 67 21 ,0.0
63 70 36 55 18 41 76 59 83 84 96 63 ,0.0
8 32 39 91 73 89 74 25 58 46 33 15 28 25 83 84 10 25 ,0.0
52 11 65 44 40 32 95 85 57 77 33 ,0.0
51 53 88 83 26 33 83 26 47 36 16 12 79 38 37 ,0.0
60 45 85 67 64 12 79 31 17 14 74 25 58 46 61 2 99 54 86 ,0.0
100 13 39 19 24 52 11 65 60 45 30 75 ,0.0
75 40 37 14 74 80 20 79 7 5 44 40 4 ,0.0
27 17 89 67 71 83 84 10 25 75 54 41 36 12 33 ,0.0
82 60 54 24 69 84 96 63 2 82 7 44 ,0.0
65 97 42 10 50 81 21 63 57 10 81 45 11 29 1 77 33 83 84 ,0.0
79 38 9 19 24 27 17 89 74 93 84 10 25 ,0.0
12 79 38 8 99 18 34 27 23 56 6 ,0.0
90 52 86 74 80 88 4 5 89 74 38 ,0.0
24 69 60 67 21 76 59 10 25 58 30 79 38 8 ,0.0
8 33 15 53 93 84 23 37 34 27 23 37 14 65 3 29 50 74 ,0.0
48 40 37 14 74 25 75 42 46 70 79 31 17 89 48 94 34 56 33 83 ,0.0
21 55 76 59 83 84 10 25 75 68 19 82 60 ,0.0
47 52 11 51 35 21 63 70 84 96 84 96 37 59 83 84 ,0.0
64 12 33 15 53 88 83 84 74 80 20 31 54 20 74 80 ,0.0
54 86 44 40 67 5 44 68 19 24 52 11 65 97 95 34 14 65 74 93 96 ,0.0
74 93 96 63 70 84 10 25 58 46 70 36 55 18 34 14 ,0.0
72 60 54 24 27 23 56 6 5 3 34 14 65 25 83 26 47 ,0.0
5 89 74 80 88 4 69 10 25 58 32 95 84 74 52 ,0.0
21 62 82 33 15 53 93 84 10 25 75 14 65 60 8 33 ,0.0
77 89 67 71 83 26 47 52 99 18 41 36 ,0.0
1 77 33 83 26 47 77 33 15 98 10 25 14 ,0.0
27 23 37 59 10 25 83 26 33 32 50 46 33 32 39 ,0.0
37 18 41 76 80 20 96 8 33 15 30 97 83 26 47 52 11 ,0.0
5 44 9 58 46 33 15 98 10 25 83 84 74 93 96 63 ,0.0
81 21 55 72 60 45 30 50 46 70 79 ,0.0
40 4 69 84 23 37 59 83 84 10 25 83 84 23 37 14 74 ,0.0
76 60 45 85 67 71 83 84 96 8 99 69 ,0.0
25 83 51 93 84 74 93 84 74 25 15 28 80 44 28 32 95 85 ,0.0
76 59 83 84 74 25 83 84 96 37 59 83 84 40 32 95 29 10 25 ,0.0
99 18 41 61 48 94 34 14 65 83 26 33 15 34 56 86 71 77 33 ,0.0
88 4 69 84 74 15 3 51 43 39 10 25 15 53 78 28 25 15 28 25 58 ,0.0
92 86 71 77 33 15 28 25 58 30 11 65 83 61 4 69 ,0.0
79 38 8 33 32 39 10 25 16 91 25 58 ,0.0
10 25 83 26 47 55 64 96 63 70 36 12 79 38 37 24 14 74 ,0.0
74 80 60 54 20 79 38 37 59 83 26 33 83 84 10 25 83 84 10 45 ,0.0
86 71 83 84 96 63 57 77 82 39 10 25 83 84 10 ,0.0
84 10 25 34 76 59 83 26 47 35 21 63 57 ,0.0
22 75 54 28 25 75 54 86 49 100 13 47 36 60 54 41 61 4 5 44 ,0.0
99 15 53 58 30 71 83 26 47 55 11 81 ,0.0
99 17 14 74 38 37 14 6 76 59 83 84 10 25 83 84 10 25 ,0.0
44 28 25 58 30 81 22 72 100 31 17 89 67 64 96 63 87 78 48 ,0.0
77 31 17 89 67 71 83 26 47 35 21 55 76 59 64 33 32 95 ,0.0
4 5 44 68 52 86 71 77 82 39 1 ,0.0
1 52 86 44 40 32 39 1 99 89 61 48 8 99 93 84 96 63 2 ,0.0
27 90 21 55 73 85 38 37 14 97 42 10 ,0.0
21 55 72 60 54 41 61 86 9 31 88 7 88 83 84 10 61 86 ,0.0
12 33 32 50 81 72 5 44 9 19 90 52 11 81 45 85 ,0.0
41 76 90 35 73 85 67 64 12 33 83 ,0.0
83 26 47 55 64 12 79 38 9 19 79 7 61 86 44 ,0.0
76 59 83 84 74 38 9 19 17 89 67 71 83 84 10 25 75 54 20 ,0.0
19 24 69 60 45 11 51 67 5 89 67 64 96 ,0.0
32 39 91 8 32 39 10 25 15 30 81 21 55 ,0.0
30 81 21 63 57 70 36 52 34 94 4 5 65 60 8 33 15 91 42 46 33 ,0.0
30 81 21 76 59 83 26 47 35 21 63 87 85 38 37 ,0.0
19 82 33 32 39 44 9 19 17 14 65 3 ,0.0
31 54 20 60 8 84 74 43 44 28 25 ,0.0
31 17 89 74 25 83 26 47 55 76 59 10 25 83 26 47 ,0.0
28 25 58 8 33 32 95 29 50 38 37 14 74 25 15 56 22 15 ,0.0
30 82 85 3 10 25 14 97 41 61 5 44 9 31 17 89 67 21 62 ,0.0
85 18 34 76 48 94 34 27 90 21 55 11 51 67 5 ,0.0
92 51 53 51 93 96 63 87 85 67 21 55 72 60 54 24 69 60 45 ,0.0
8 84 10 25 58 30 81 45 30 49 15 85 57 10 25 83 26 ,0.0
32 95 29 43 39 91 7 61 86 74 80 60 8 33 15 3 ,0.0
97 72 5 89 67 64 12 79 38 37 14 74 ,0.0
39 19 24 69 60 45 30 4 69 60 54 24 14 74 38 37 59 83 ,0.0
35 21 55 51 93 96 8 99 93 96 84 10 25 ,0.0
82 80 44 9 31 17 14 74 25 83 26 47 20 28 25 ,0.0
8 99 89 74 38 8 84 10 25 58 30 81 21 63 57 77 4 ,0.0
76 59 83 26 33 32 95 85 38 9 19 24 69 65 ,0.0
28 32 95 84 10 25 83 84 10 25 14 97 41 76 59 83 84 10 25 ,0.0
30 81 45 30 81 45 85 67 64 12 1 5 65 3 34 56 6 17 14 ,0.0
2 34 9 19 82 85 67 21 76 48 94 34 27 90 84 74 25 ,0.0
83 26 47 36 12 79 38 37 59 83 84 10 58 30 75 54 41 29 43 ,0.0
48 61 5 44 28 25 75 40 37 14 30 98 50 81 21 63 70 32 ,0.0
12 33 83 84 10 25 15 53 93 96 63 99 ,0.0
60 8 99 17 14 74 52 11 65 44 40 37 53 93 84 74 15 28 32 50 46 ,0.0
65 83 84 10 32 95 87 78 54 24 14 97 42 21 76 48 94 46 33 83 ,0.0
48 8 99 54 20 74 38 37 13 39 19 17 89 67 ,0.0
8 33 83 84 10 25 75 68 19 79 38 37 14 74 ,0.0
4 5 44 40 67 71 83 84 10 25 83 26 47 35 21 63 57 43 68 19 17 ,0.0
72 5 65 44 9 19 24 52 34 76 48 94 46 33 ,0.0
83 84 10 25 75 40 32 39 10 25 58 46 70 49 28 25 75 ,0.0
36 55 18 34 14 74 52 86 74 80 20 79 71 ,0.0
85 57 77 99 18 34 27 23 37 14 74 80 91 26 33 15 56 22 ,0.0
74 93 84 10 25 75 54 24 52 86 71 83 26 47 55 11 65 83 90 21 55 ,0.0
74 13 47 35 21 63 2 82 85 67 64 33 83 26 47 36 ,0.0
59 83 84 96 8 99 35 39 91 25 83 26 47 55 ,0.0
5 65 60 54 20 79 71 83 26 47 36 60 8 99 54 20 ,0.0
21 63 99 89 48 8 33 32 39 94 14 97 ,0.0
71 83 26 33 15 3 29 50 74 52 11 20 47 36 12 79 ,0.0
26 47 35 21 76 59 83 26 47 36 55 11 29 1 ,0.0
92 6 5 44 40 37 24 52 11 46 33 83 61 5 89 74 13 47 36 12 33 ,0.0
93 96 37 59 83 84 74 93 84 74 38 92 21 67 21 63 87 ,0.0
60 45 30 81 21 63 2 99 93 96 37 14 65 97 ,0.0
84 10 25 75 54 20 60 54 20 31 54 24 69 65 74 80 20 31 17 89 67 ,0.0
13 98 10 25 83 61 4 69 10 25 58 46 ,0.0
21 62 82 39 95 29 1 77 4 5 44 9 ,0.0
29 27 23 56 53 93 84 74 25 83 84 96 8 84 74 38 37 14 74 25 ,0.0
14 65 97 59 83 44 28 25 75 53 88 4 5 89 67 21 63 87 54 ,0.0
47 55 18 41 76 59 83 26 47 36 55 72 5 44 9 19 24 52 11 29 59 ,0.0
93 96 63 57 10 25 83 26 47 52 34 10 25 58 8 99 35 21 76 59 ,0.0
52 11 51 81 21 63 57 77 99 35 21 76 59 83 17 14 97 95 45 30 81 ,0.0
65 74 93 96 63 70 79 7 61 5 44 28 25 15 34 27 88 83 84 10 25 ,0.0
50 74 80 88 83 52 86 71 83 84 74 13 98 10 25 ,0.0
14 65 74 93 84 10 25 75 40 67 5 34 94 14 ,0.0
70 84 10 25 58 46 16 65 44 9 31 17 89 ,0.0
24 14 74 80 20 74 80 20 2 82 60 45 30 49 15 3 34 27 90 ,0.0
81 21 76 59 83 5 44 9 58 46 33 15 98 92 32 95 85 ,0.0
51 43 39 10 25 15 73 89 67 64 96 37 14 65 83 26 33 32 ,0.0
85 38 9 58 8 32 39 91 81 21 55 ,0.0
10 25 75 40 4 69 60 8 99 54 20 72 100 13 47 52 11 65 83 97 10 ,0.0
21 63 70 84 96 84 10 25 75 68 52 11 29 ,0.0
40 4 84 96 63 57 77 33 32 39 10 61 48 40 37 13 47 35 21 ,0.0
39 94 34 14 74 38 8 99 93 40 4 5 ,0.0
99 89 61 5 44 9 19 82 33 32 95 43 44 9 19 24 27 23 ,0.0
37 14 65 60 45 30 81 22 45 30 81 45 ,0.0
58 21 55 72 5 65 60 67 64 12 33 83 61 ,0.0
21 63 57 10 39 48 94 46 70 79 38 37 14 74 ,0.0
54 24 14 65 44 9 58 46 33 83 84 96 8 84 96 8 99 ,0.0
13 39 10 25 83 5 44 40 32 39 19 17 89 67 71 83 84 ,0.0
2 60 8 33 83 84 10 25 58 32 95 29 5 44 40 37 13 ,0.0
77 33 15 53 88 42 69 65 44 9 58 30 20 60 54 24 69 65 83 26 ,0.0
79 38 37 14 97 42 10 25 83 84 96 84 10 25 83 26 47 36 55 ,0.0
76 48 94 14 74 25 83 26 33 15 56 86 44 9 58 46 70 ,0.0
84 10 25 75 53 93 84 10 25 75 54 24 52 11 65 3 51 43 39 1 52 ,0.0
25 58 32 95 84 10 25 83 84 10 58 46 61 4 69 ,0.0
30 81 21 55 73 6 64 96 37 14 65 97 72 5 ,0.0
6 76 59 83 84 10 25 58 46 70 79 38 37 59 83 61 86 ,0.0
52 11 51 53 93 84 74 38 92 33 15 34 14 ,0.0
44 9 19 82 60 50 38 37 59 83 61 4 69 84 96 8 99 48 94 34 ,0.0
45 30 49 70 84 74 38 37 14 74 80 88 83 26 47 ,0.0
79 38 9 31 88 75 54 41 29 50 38 8 27 88 7 15 91 31 ,0.0
88 4 5 34 9 19 24 69 65 44 40 37 13 ,0.0
4 5 44 9 58 30 81 21 76 48 94 34 56 86 44 9 ,0.0
13 96 8 62 82 60 67 64 12 79 38 37 14 65 97 95 34 56 12 33 83 ,0.0
15 28 81 72 5 34 56 12 79 71 77 82 ,0.0
23 37 59 83 84 96 8 33 15 73 85 18 41 36 55 ,0.0
12 79 38 92 51 81 21 79 17 89 74 25 15 53 58 8 33 83 84 ,0.0
87 4 69 65 60 45 30 81 45 85 67 5 34 14 97 59 83 45 30 10 ,0.0
99 69 60 45 85 67 64 12 33 83 61 86 71 57 77 99 18 41 76 48 ,0.0
8 62 82 85 38 37 59 83 61 86 9 19 ,0.0
70 79 38 37 24 69 60 8 33 15 34 10 25 83 84 10 25 58 ,0.0
52 11 51 53 58 32 95 34 76 59 83 26 33 ,0.0
33 83 64 96 63 57 77 33 32 39 1 77 4 69 65 ,0.0
89 67 5 44 9 19 24 52 11 29 67 64 12 ,0.0
13 47 35 59 83 26 33 83 26 33 15 ,0.0
32 95 45 30 81 63 87 92 21 55 76 59 10 25 15 3 10 61 86 71 83 ,0.0
74 93 84 96 63 70 79 38 37 59 83 51 43 68 53 88 52 86 44 9 19 ,0.0
4 5 65 60 54 24 69 84 10 25 58 46 70 72 5 65 74 38 37 ,0.0
20 96 63 2 41 61 5 65 83 26 47 35 21 55 73 72 60 82 ,0.0
55 64 96 63 57 77 82 60 45 30 81 45 85 57 10 25 83 26 ,0.0
57 77 82 39 1 99 93 84 96 63 87 92 68 52 ,0.0
82 33 32 39 10 25 58 32 39 19 17 89 74 80 60 45 11 81 72 60 8 ,0.0
64 96 37 14 65 97 58 62 33 32 50 81 45 30 11 29 ,0.0
70 36 60 8 33 32 39 19 24 14 65 97 22 45 69 60 8 33 32 39 48 ,0.0
43 44 28 25 58 8 84 10 25 83 26 47 52 86 71 83 26 47 ,0.0
52 11 65 60 45 85 38 92 68 52 11 51 43 44 40 67 5 89 67 ,0.0
94 46 33 83 84 23 24 27 23 37 24 14 74 80 60 54 24 52 11 65 83 ,0.0
84 74 25 58 8 99 17 14 97 95 45 30 81 21 63 ,0.0
68 19 24 69 22 13 47 35 21 55 72 5 89 34 56 12 33 15 30 4 10 ,0.0
59 83 84 74 15 56 6 17 89 74 38 8 ,0.0
76 48 94 46 70 36 16 65 83 26 47 36 55 76 59 83 38 ,0.0
54 41 43 68 52 11 51 43 44 28 25 58 30 75 53 88 42 21 63 ,0.0
30 15 56 6 76 48 94 34 76 48 94 46 33 32 95 34 9 19 82 33 ,0.0
59 83 84 74 93 40 37 13 96 37 59 83 26 47 35 21 62 82 ,0.0
71 77 82 33 83 84 74 52 11 29 1 ,0.0
22 45 30 81 45 85 57 77 99 93 84 ,0.0
71 83 26 33 83 84 74 15 28 25 15 56 86 ,0.0
91 39 19 24 14 74 38 8 99 15 98 92 68 ,0.0
72 5 44 9 58 46 61 5 44 28 32 39 91 42 21 69 60 8 ,0.0
25 83 26 47 36 60 8 84 10 25 15 56 12 91 ,0.0
83 26 47 52 11 29 27 23 37 59 8 62 82 60 8 84 96 37 ,0.0
13 47 36 55 76 48 94 4 5 65 44 9 19 17 14 97 ,0.0
11 65 83 26 33 15 53 5 65 44 40 67 71 83 26 47 35 8 ,0.0
21 55 73 89 67 70 84 74 80 88 4 10 25 83 84 96 37 ,0.0
67 21 76 48 94 34 94 34 56 22 45 30 2 ,0.0
37 14 74 25 15 74 15 73 85 18 34 76 59 ,0.0
53 58 8 84 10 25 75 68 19 17 14 97 72 100 13 ,0.0
44 40 67 21 55 76 59 83 55 64 96 37 59 83 26 33 83 ,0.0
34 56 12 33 32 39 91 73 85 67 21 63 2 34 27 90 52 22 55 51 53 ,0.0
86 71 83 84 74 52 11 65 83 84 10 ,0.0
64 96 63 87 78 48 94 46 33 32 39 44 9 19 17 89 48 ,0.0
60 71 83 84 74 15 53 78 28 32 39 19 24 14 ,0.0
78 15 28 25 75 54 24 69 60 45 30 81 45 30 81 21 ,0.0
33 32 50 74 38 8 84 96 63 99 93 84 96 37 59 83 26 47 ,0.0
34 76 59 83 26 47 55 64 96 8 99 54 20 72 100 13 47 36 12 ,0.0
4 69 22 75 40 72 5 89 74 80 88 83 32 95 ,0.0
52 25 15 3 34 88 7 5 44 40 4 5 89 67 ,0.0
15 28 25 83 84 10 25 15 91 39 10 61 48 ,0.0
96 84 10 25 75 40 32 39 10 25 75 40 32 77 ,0.0
31 17 89 67 5 44 40 32 95 84 96 37 13 47 55 ,0.0
24 69 22 72 60 54 20 74 93 84 23 56 86 74 25 15 53 78 65 ,0.0
83 26 63 70 84 96 37 13 96 63 87 85 ,0.0
14 97 22 75 53 93 84 74 25 58 46 33 83 84 23 37 59 83 84 51 ,0.0
37 59 83 84 74 15 91 73 85 18 34 88 83 26 47 95 85 38 73 6 ,0.0
70 84 10 25 15 53 93 84 10 25 75 54 24 ,0.0
74 52 86 27 88 75 14 65 74 15 74 ,0.0
79 38 92 32 95 84 74 93 84 10 61 5 67 21 63 57 ,0.0
17 89 67 64 12 79 71 83 84 10 25 58 46 ,0.0
74 15 53 58 30 82 60 67 21 55 72 5 65 97 41 ,0.0
99 18 41 76 59 83 84 96 37 59 83 49 28 25 7 15 74 13 47 55 ,0.0
88 42 11 51 93 84 10 25 15 3 29 ,0.0
5 65 60 8 33 32 77 33 4 69 60 54 ,0.0
42 46 61 5 44 40 37 98 10 25 58 46 61 5 34 76 59 83 61 86 ,0.0
90 52 87 85 67 21 55 72 5 44 28 ,0.0
55 11 51 43 68 52 11 29 67 21 63 ,0.0
4 5 44 40 32 39 10 25 58 8 84 10 61 5 67 5 89 ,0.0
4 69 60 8 33 32 95 87 4 69 60 ,0.0
28 32 39 48 8 33 15 3 29 27 88 7 5 89 ,0.0
13 96 37 59 83 26 33 15 73 89 48 94 46 33 32 95 85 57 10 92 32 ,0.0
20 79 38 9 19 82 60 67 21 62 33 32 ,0.0
76 59 83 20 31 17 89 67 21 55 73 72 5 44 ,0.0
29 50 46 16 12 79 38 9 19 79 38 8 33 83 84 10 ,0.0
54 20 4 69 84 96 37 24 69 10 25 7 15 56 22 45 85 18 41 76 ,0.0
74 25 58 46 94 14 74 52 11 29 43 44 ,0.0
74 25 15 3 51 43 68 19 90 52 11 ,0.0
15 3 29 43 68 52 11 65 60 45 30 81 21 55 21 63 87 92 50 46 70 ,0.0
79 31 13 47 35 21 62 82 80 20 72 60 54 86 71 83 ,0.0
83 26 47 55 72 60 47 52 11 29 67 21 63 99 48 94 46 16 12 ,0.0
79 38 9 19 24 69 60 8 33 32 50 74 80 44 9 31 17 14 ,0.0
11 65 97 95 45 85 45 85 67 21 76 59 83 84 96 8 ,0.0
12 33 83 26 47 55 21 63 70 84 74 93 84 10 25 58 30 100 13 ,0.0
64 96 8 33 32 95 84 10 25 15 91 42 ,0.0
92 6 17 89 67 64 12 33 32 95 45 30 81 ,0.0
